"GeneID","trtsCHBroca","trtsCHCaudate","trtsCHCerebellum","trtsCHPrefrontal","trtsHUBroca","trtsHUCaudate","trtsHUCerebellum","trtsHUPrefrontal","ChVsHu","CeVsBr","Interact","p ChVsHu","p CeVsBr","p Interact","adjp ChVsHu","adjp CeVsBr","adjp Interact"
"32563_at","7.49534500166392","7.13107570415852","7.64596799131688","7.6025205231993","7.44794339053244","7.19906966285894","7.94707748151146","7.47878271271266","-0.04949100681922","0.324878540315987","-0.348511101326058","0.616418365710344","3.43061476777554e-05","0.010485154975975","1","0.000608307744988288","0.714254037257288"
"32564_at","7.15990895913079","7.53346797990384","7.2857551905048","7.29008750470819","6.94471987241023","7.15240882845389","6.91305277371363","6.99865114645592","0.315096753303486","0.047089566338705","0.157513330070622","0.0179887668517072","0.553433132183831","0.325260927532492","0.459882445138419","1","1"
"32565_at","8.3725354481999","9.03125828829463","8.11133500392411","8.3735391403446","8.16083130490316","8.64084382516493","7.95689895947452","8.05067739536187","0.269854098964689","-0.232566394852213","-0.0572680988471408","0.0164732275090681","0.00200260730457643","0.66846482058333","0.434789889829934","0.0210165562928325","1"
"32566_at","7.3890402910764","7.39597690111199","7.22336793128893","7.43888097972003","7.31555307278958","7.44463066551538","7.09039863924389","7.26012262186413","0.0841402759460903","-0.195413396666585","0.0594820737582218","0.395161853939751","0.00467210458576353","0.634957006614091","1","0.0438661282066915","1"
"32567_at","8.08113407290431","8.13725405005387","7.94385490912158","8.13073589125864","8.17038847258484","8.22719582235513","8.00010900985293","8.19260322327585","-0.0743294011825877","-0.153779313257317","0.0330002989491724","0.339839620535077","0.00459493844524605","0.736925183421625","1","0.0432380853698619","1"
"32568_at","3.70452540171836","3.5755130595977","3.57933793679374","3.50268252623287","3.67677396196603","3.61672333693839","3.52366526446148","3.51673787584531","0.00703962128286517","-0.139148081214588","0.0279212325799252","0.958055874735545","0.11348177410873","0.869960212780261","1","0.6240417783537","1"
"32569_at","8.79941675303729","8.47551777695067","8.82607252438051","8.84516138996809","8.4607218521241","8.2733964105944","8.75341467512534","8.6644013839547","0.198558530634504","0.159674297172232","-0.266037051658026","0.291604474258844","0.186439602241955","0.267998778912103","1","0.917577681277577","1"
"32570_at","3.82035611210691","3.75427415386432","3.73225511929249","3.75623555443759","3.74688103109407","3.66815005296994","3.71328301408297","3.57080056548922","0.0910015690162764","-0.0608495049127544","-0.0545029758033175","0.350657399597619","0.327687154443095","0.658160186032329","1","1","1"
"32571_at","5.37744703179997","5.34718778921059","5.62428389261616","5.38764269442345","5.32910537211411","5.23217786540924","5.95919424553252","5.44281228614158","-0.0566820902868208","0.438462867117293","-0.383252012602218","0.646703346256593","1.33415781027454e-05","0.0222698370584414","1","0.000267786046974818","1"
"32572_at","7.64784894902233","7.6371357740964","7.69959369523845","7.75322602605694","7.55008865741654","7.59674896287009","7.59623672147014","7.69604057374645","0.0746723822277238","0.0489464051348554","0.0055966821625173","0.506195195347976","0.494020270919994","0.96863187253615","1","1","1"
"32573_at","7.64064802432893","7.65708098472896","7.61938607367183","7.67538935206895","7.33362933001743","7.33524789779076","7.56266428201321","7.48995298879271","0.217752484046138","0.103886500669343","-0.250296902652888","0.0879873456549156","0.194441532446977","0.121306439360951","1","0.948663279844036","1"
"32574_at","7.14881748516394","7.17078189602244","7.44727658664263","7.20193935135481","7.13502843790333","7.16397222463468","7.6461600771839","7.31064534316093","-0.0717476909247505","0.404795370379631","-0.212672537801883","0.569402172094234","4.54999574022643e-05","0.192989780498323","1","0.000778369867484535","1"
"32575_at","8.70537178404937","8.85342369771452","8.97000418792944","8.74331402350165","8.89930079151575","8.95890849191916","8.97524091650378","8.93013711897906","-0.122868406430695","0.170286264434047","0.188692278892038","0.0896564412852647","0.000884665725808792","0.043795480775906","1","0.010415318585561","1"
"32576_at","7.64967082682066","7.79908728029733","7.81740905623621","7.66297141717432","7.49862479082406","7.64435973562495","7.8055745983981","7.65235530671862","0.0820560372406973","0.237344018494794","-0.139211578158486","0.557857128798561","0.0132942061215299","0.436572757273621","1","0.10674540107122","1"
"32577_s_at","3.86762788400919","4.01988973625677","3.99105686004916","3.83706695899386","3.822441276487","3.92313374545413","3.86028174216066","3.76408564752978","0.08642475691935","0.0806347208568161","0.0855885103663199","0.214881401860057","0.0750101501117998","0.33140526386826","1","0.447309438646818","1"
"32578_at","6.12542227201534","6.22551531824278","6.11052804283222","6.06946654536282","6.14199517922398","6.26129979805169","6.38744524218273","6.15217374822282","-0.102995447307017","0.115277916887818","-0.260344292141867","0.292471063514457","0.0716114328669211","0.0440291582549436","1","0.430247940963616","1"
"32579_at","7.54468009400806","7.54067147987822","7.39538034440305","7.61226445610473","7.52774146816613","7.4716626735456","7.41895562289851","7.56443677407393","0.0275499589274764","-0.129042797436313","-0.0405139043373799","0.774220893372266","0.0445536264993746","0.740609300494199","1","0.293166887363414","1"
"32580_at","7.60480694026213","7.63372182350907","7.52462184786152","7.54941617034556","7.46708520389594","7.43699714129379","7.50315077307861","7.46017188918903","0.111290443630226","-0.0220597616089715","-0.116250661583281","0.225697619378294","0.701578199483627","0.317693550329669","1","1","1"
"32581_at","3.69250553853934","3.50802190235675","3.54780606233076","3.643654406827","3.77613318557941","3.70016743103572","3.77935364084762","3.88786760367135","-0.187883487770067","-0.0707395104701884","-0.147919931476796","0.120963251741887","0.350207369314161","0.329180578449048","1","1","1"
"32582_at","6.50580541571377","5.53317367444851","5.31318186809419","6.26425480751613","5.41205508805346","5.45310816408386","5.17661287186871","5.23664817105738","0.584497867677297","-0.714032881902164","-0.957181331434841","0.0505177161480775","0.000685249717184887","0.0144359148003024","0.834935969658474","0.00831587088701621","0.819043289225349"
"32583_at","5.3344617314407","4.69689627878518","5.10862647796122","5.2361873472942","5.15566203105609","4.50175754251062","5.42229524397168","5.30412875293287","-0.00191793374749061","0.0203989797180508","-0.492468466395076","0.993345188168247","0.88925477815256","0.103665296204977","1","1","1"
"32584_at","6.77924135696696","6.54438382487175","6.59068544790511","6.82325268078112","6.59192615296803","6.35766842418661","6.41456042616736","6.544090046473","0.207329565182487","-0.182960817931263","-0.0111901822611724","0.112683371116102","0.0322309591752496","0.944736872522613","1","0.224732617592522","1"
"32585_at","6.16523052114312","6.69684335854557","5.02664862761403","6.3258335653634","6.38794425833123","6.98136895740352","4.97378155988732","6.57052008527516","-0.174764697057776","-1.2763722959865","0.275580804914831","0.211722046876177","1.51172812942844e-12","0.125769861719981","1","2.77945159718942e-10","1"
"32586_at","7.73827830218538","7.63301274005952","7.65665194404475","7.74480592639877","7.57077688407792","7.36744443971246","7.49614294027046","7.59282145665442","0.186390797993292","-0.0781301509740433","-0.00699241433316988","0.0559224750079638","0.197178454399064","0.953035704093274","0.884251684453625","0.959040178489666","1"
"32587_at","5.46846086523647","5.81415385723728","5.26622877681354","5.5691523333903","5.22066346306984","5.77433561257952","4.83538395735947","5.22789644935287","0.264929087578972","-0.293755797066648","0.18304741728743","0.151728938400286","0.0171106323463544","0.428775213138001","1","0.132718656587789","1"
"32588_s_at","6.56577833452384","7.01581446924308","6.35540687453096","6.61051328837267","7.04651079345885","7.75795228151412","6.61446696733517","6.98655477119754","-0.464492961708778","-0.321207643058279","0.2216723661308","0.00408510346170592","0.00213981782954457","0.240643254443583","0.17743496973866","0.0222135083031849","1"
"32589_at","5.95361754435945","5.76339515705527","5.88923279425575","6.01586873903722","6.06957862673014","5.95168388709995","5.88742505132565","6.05458293529119","-0.0852890664348103","-0.123269162754094","0.117768825300796","0.33708259374545","0.0368656176485113","0.299011818900135","1","0.250409840107132","1"
"32590_at","9.24808477486496","9.4893380775583","9.73068340620456","9.3715460770094","8.8873411200235","9.02691809918608","9.28599604044102","9.04386138670742","0.398883922319802","0.440626775878559","0.0839437109220871","0.00586851954152323","2.86073055514685e-05","0.617712491025643","0.222938994619049","0.000520914277770129","1"
"32591_at","7.68967566724916","7.70039182607566","8.11995251770611","7.80532082834848","7.99923548309919","8.04714743748594","8.32967634649474","8.06805576230537","-0.282193547501457","0.380358856926247","0.0998359870613985","0.000468564321116997","1.91358492503634e-08","0.263327942468378","0.0391547394615656","8.49589335501391e-07","1"
"32592_at","7.21270771748762","7.29512656509873","7.65557324212055","7.26057734324841","6.95853987235104","7.18395998819674","7.52379232810664","6.96015702581072","0.199383913372542","0.504058990194262","-0.122386931122673","0.039130328057254","2.00341046681818e-08","0.301057498123106","0.731882061811603","8.84372627397887e-07","1"
"32593_at","7.13907229749278","5.44606751575453","5.51495840384671","7.1618027816231","6.945054516361","5.41804080133295","5.62739926759285","7.05939935672519","0.0530017641762814","-1.47088457120711","-0.306458644877924","0.765687755052317","1.36520549929262e-11","0.185058772341076","1","1.85542791537411e-09","1"
"32594_at","7.83406204858137","7.62589603467858","7.6914548046426","7.89983561776469","7.15417501936179","6.90648196981578","7.28237328695125","7.08536111408155","0.655714278864216","-0.00720448817465469","-0.270805511528232","4.27309171795103e-06","0.916532566459062","0.0593828095849716","0.00104415063753158","1","1"
"32595_at","7.19679757628034","6.96156398691306","6.89319934989446","7.29212793971765","7.1668089450636","6.71039155939035","6.73509902166681","7.32003695353388","0.10283809328772","-0.367654074891334","0.128111697010914","0.400077960887367","9.2097964905173e-05","0.410373875636403","1","0.0014255048715911","1"
"32596_at","3.3335985396443","3.28050781172376","3.27219449706604","3.26603667630794","3.10691036365375","3.17339872081493","3.17991593862662","3.18066679601618","0.127861426407638","0.0058007661973114","-0.134409617551135","0.263937299760556","0.935608385848714","0.354282839541452","1","1","1"
"32597_at","5.0387842849443","5.34824518334756","5.20713489209275","5.08493721395283","6.81004036249834","7.1568527023519","7.34730212400906","6.90687487677767","-1.88549212282488","0.352806184329587","-0.368911154362276","2.37452670069095e-09","0.00842023917801588","0.143330439829565","2.26966388259129e-06","0.0728119997414044","1"
"32598_at","9.63341470993657","8.91868702157649","8.85484677724843","9.68348823633937","9.53759730688682","8.32015407430759","8.12265420303278","9.60977537372065","0.375063946788255","-1.09675551827109","0.636375171165913","0.0458065993206567","3.10109847594607e-09","0.0100875773086543","0.79142391648418","1.77155512483345e-07","0.702948149576874"
"32599_at","4.64609815994825","4.55565750015427","5.01121192251602","4.68191440822943","4.77514582357402","4.64730174499036","4.96108342203209","4.99216395318117","-0.120203238232416","0.275525680512918","0.179176164109705","0.489419217836782","0.0194029593968083","0.419585550867644","1","0.147686311727113","1"
"326_i_at","6.75113702392837","7.00156162741463","6.70761131792747","6.72592310920037","8.79546326803226","9.1472502213273","8.4891379654344","8.57188743331089","-1.9543764524085","-0.174925504299386","0.26279959659696","5.21026159111867e-14","0.0222676737778068","0.0778460523162979","3.28897762939366e-10","0.165602827295986","1"
"32600_at","5.87634843788099","5.68912905050353","5.73457226762279","5.86632669518367","5.73562544635465","5.51786671270539","5.85158840945485","5.68991648781251","0.0928448487158986","-0.0129066035790038","-0.257739133358404","0.394103040469407","0.851210075090919","0.0718169275559378","1","1","1"
"32601_s_at","6.48258958559064","6.44213409629521","6.50171790368401","6.5057311355158","6.4131376424012","6.44278657055176","6.49550184241721","6.41544355317373","0.0413257781354393","0.050746259054689","-0.0632358819226493","0.658326058762449","0.396902147671846","0.595656678154361","1","1","1"
"32602_at","6.64395065778301","6.38865655650297","6.61438161180845","6.69883520048823","6.76673616525909","6.43856429893339","6.60399120744937","6.87423528397303","-0.0844257322580551","-0.0961570018921405","0.133175911835156","0.524309252067116","0.259914140821759","0.431627009053584","1","1","1"
"32603_at","3.66274644454256","3.69803867337882","3.5603694715384","3.72444608602633","3.60555237375888","3.61125557792882","3.46442129828595","3.59660657064115","0.0919412137178267","-0.121754024238545","0.0387541024687739","0.316608275504434","0.0449054698956031","0.737621179893839","1","0.295123142858922","1"
"32604_s_at","5.8899234952343","5.71965578686444","5.71136919257867","5.84662134880651","5.69852010955378","5.56137064491112","5.5587985970678","5.52394854221325","0.206232982434496","-0.159137907570805","-0.0388327901696481","0.0286644735396125","0.00967294832794675","0.731795115343256","0.607536057813555","0.0815771360322831","1"
"32605_r_at","2.85770667052045","2.82377145425551","2.78969672338232","2.92616014591626","2.79430243451446","2.71032665999097","2.66294516366984","2.66634230314128","0.140854608189498","-0.0996836089913768","0.0633473237064881","0.161629997006301","0.121906736559877","0.613846385383436","1","0.66082977632823","1"
"32606_at","5.56784534535751","4.8171021932273","4.47068536887652","5.56130147239126","5.19350119053846","4.55695719062035","4.50512583873422","5.27554033489506","0.221452456266123","-0.892767664142618","-0.408784624676755","0.166985363478711","1.08120145016771e-08","0.0505336845540189","1","5.22327868942626e-07","1"
"32607_at","10.7854447810659","9.94685388883781","9.47132199219113","10.8924015567242","10.7975737772444","9.81781016703713","9.90204016177993","10.9567362531269","-0.0945345350923281","-1.10482820216965","-0.418589173410302","0.394993315018631","3.49681801801839e-13","0.00654918025881595","1","7.93065763068542e-11","0.536797025655969"
"32608_at","7.2653518451696","7.24952731350808","7.18787538840551","7.23828839735831","7.35714404605672","7.4318406136922","7.30644721479594","7.31311535955943","-0.116876072415703","-0.0640866440124346","-0.026779625503317","0.161601136067756","0.225391477443204","0.796650222999799","1","1","1"
"32609_at","7.36159639681942","7.74040305067746","7.33713584266625","7.30702021784087","7.25017239383531","7.4402784771419","7.03479777681309","7.19688615452377","0.20600517642248","-0.119917585587689","0.190914062869052","0.210718895518184","0.251213746082553","0.358264697814213","1","1","1"
"32610_at","6.02501507695997","6.04500409262646","6.06373474262834","5.97486024120536","6.29194791717382","6.27551512809311","6.18336272160419","6.26752698414466","-0.227434649398912","-0.0349327649506312","0.147304861238013","0.0249199694854098","0.566392687128352","0.232950043832323","0.561143783745479","1","1"
"32611_at","8.78154535133454","8.85490327233302","8.56414772868091","8.79498151178468","8.49683227501679","8.42976886040309","8.19225649030862","8.58957679782815","0.321785860144121","-0.260986703680897","0.0871781620545349","0.00119728120650832","0.000104273000749143","0.434666499821871","0.0767997777993289","0.00159119254769291","1"
"32612_at","5.17757691185792","5.6147802191626","5.22499839102506","5.29697585905349","5.73399737401415","6.48326711969231","5.190146367885","5.89061939752291","-0.495924719503824","-0.248214763481005","0.591272485296289","0.0618393841625459","0.136018872792","0.078979595472461","0.933164356141481","0.718041034353952","1"
"32613_at","3.87624346226616","3.73413192636153","3.86300106529797","3.74142209478669","3.721239820764","3.67180922341967","3.78597051321353","3.71908857205237","0.0791726048156961","0.025744147740669","-0.077973089417716","0.326638857358131","0.613469183628489","0.446105925887916","1","1","1"
"32614_at","9.80668705305301","8.33657080028679","9.54198182303139","9.78656733190183","9.71913027570755","7.97315885678415","9.51366903863343","9.76695690380916","0.124722983334683","-0.235083233547872","-0.0592439929475042","0.418304698910028","0.0234969814762787","0.761214904390939","1","0.172849727496362","1"
"32615_at","4.46094112716249","4.68463088362045","4.48529556447307","4.53994255178701","4.65680668005022","5.06697847733812","4.53522635168124","4.87672705340806","-0.241232108858657","-0.0486129455291966","0.14593476567955","0.108203900527552","0.601060418253725","0.434449464319153","1","1","1"
"32616_at","4.61151879646542","4.62109863362925","5.26065609749182","4.52041488999579","4.69722927382614","4.66562708122669","5.37800768832828","4.65752980078212","-0.0961763566452347","0.664957857764271","-0.0316411134757342","0.357153762662105","1.35768287180663e-09","0.810237996514452","1","8.89658110202011e-08","1"
"32617_at","4.68487298699919","4.59601928381408","4.58494847438839","4.63841494922108","4.61769340660305","4.54905364206715","4.54729170692252","4.56544681579922","0.0561925307577036","-0.0851631061456626","-0.0295228129302689","0.481099628132348","0.102631180071627","0.770255343663033","1","0.576133598550583","1"
"32618_at","5.70708377705629","5.12172835801476","5.44577713714699","5.69642475135473","5.53132493553102","5.20383187688688","5.57326824952845","5.71967459865202","-0.0142714092563987","-0.109681662955935","-0.303249953906719","0.902930890585741","0.15124645996149","0.0521268336070424","1","0.779170249053513","1"
"32619_at","4.69203668924198","4.65310478339045","4.50881184289586","4.62488023825408","4.6696772786957","4.55166252790231","4.65796726903311","4.50564091703526","0.0234713902789985","-0.0974674280043524","-0.171514836683527","0.825460475541339","0.160244504254254","0.214198832489168","1","0.816089901657908","1"
"32620_at","6.49603193581604","6.56142510374721","6.46284147856979","6.47568748032884","6.39467089680767","6.51608268263778","6.38879572421842","6.3093601599013","0.0967691337241803","-0.0195328149177514","-0.0273152846570008","0.34315769428425","0.761590231020272","0.831905265251955","1","1","1"
"32621_at","6.05882001793779","5.81482384826007","6.07873495521201","6.02696437295082","5.94362163665506","5.59949448763829","6.22441302971019","5.92991355725305","0.0704751207760248","0.150353165164679","-0.26087645578091","0.653019973873398","0.141548461517086","0.199331124576061","1","0.739979017247704","1"
"32622_at","7.11455818437434","7.33925251408123","7.51526136442354","7.13863723899435","7.13898597794385","7.3918553895516","7.41953256427492","7.14352790954507","0.00345186513950768","0.340624883190137","0.120156593718137","0.966318752753915","1.50438217125723e-06","0.256034912188482","1","3.91067088101356e-05","1"
"32623_at","9.91816661212296","10.1231616172185","10.0997236781357","9.81332492771109","9.76822628898345","10.0488746869639","9.86604867424493","9.83029142908194","0.110233938978508","0.139689725637084","0.0837346807512116","0.308995263716238","0.0505561561891468","0.540818040381563","1","0.325040640920716","1"
"32624_at","6.38441273266419","6.30833317282699","6.86932236285669","6.41413344082487","6.37361599532687","6.34581367724207","7.05413328382827","6.52586915791074","-0.0808076012838015","0.58271345934695","-0.195607658308892","0.585313173300461","3.22829058016139e-06","0.304281155179011","1","7.73380807865988e-05","1"
"32625_at","6.12599111295655","6.14212764488069","6.07359682868148","6.04672390897897","6.10058495832821","6.1312167503199","6.02978066200337","6.04419132160704","0.0206664508097909","-0.0615992902999554","0.018410012049773","0.818089824835879","0.288105908981943","0.872174859538544","1","1","1"
"32626_at","5.02644679609376","4.88136928818232","4.82902847141101","5.02971056922396","5.21363324481551","4.90727105457374","5.19129819975643","5.335691822043","-0.220334799069412","-0.109876684870916","-0.175083279623671","0.0593711589795466","0.133516534009906","0.227365298495879","0.916588113132146","0.708155542028456","1"
"32627_at","6.85291464174566","6.7092037945142","6.9290633948635","6.90559323678577","6.79175914181216","6.609549679376","6.65793628218717","6.73203234959567","0.151374403734531","-0.0288370532535769","0.20997161274283","0.0354554736293494","0.508650475758587","0.0232573253498438","0.688301416561562","1","1"
"32628_at","5.1786544546079","5.74488921207679","5.94348006044611","5.24126345907216","5.33611503028693","5.93202575137189","5.81646487610203","5.47009389068154","-0.11160309055986","0.622587725826654","0.284475760023109","0.434995563471981","7.05163426149055e-07","0.126209746901651","1","2.00060410227681e-05","1"
"32629_f_at","8.2308008526682","8.18281511950987","8.10420540785977","8.06656259423711","8.18141508704618","8.40503426469897","8.34306263713011","8.1756303973499","-0.130189602987554","0.0175260526377459","-0.288242994892359","0.0930090800571033","0.713637613155781","0.00597231579292031","1","1","0.508178827758144"
"32630_f_at","4.22370567190861","4.26093259098234","4.14388943660888","4.13181133708339","4.27953316956162","4.24669494826963","4.1774142245033","4.28328412193845","-0.0566468569224485","-0.0909675901790274","0.0223027097585931","0.54857846651276","0.139169173183675","0.852328090489268","1","0.730038911851044","1"
"32631_at","5.65562941997924","5.59451501199307","5.81842907083721","5.60366018633841","5.63980082405919","5.53748505138683","5.59431144395796","5.57505068805235","0.0813964204228996","0.058655135378368","0.208289030959202","0.423105202711294","0.365812394759768","0.115670151900152","1","1","1"
"32632_g_at","6.47664676325178","6.39076190981574","6.00813385570235","6.40091698582334","6.62874774859205","6.6076058323589","6.22964713752321","6.71468060700482","-0.226055452721444","-0.433806759309142","-0.0694122964805901","0.00459389344593448","4.34756836441138e-09","0.452917194734215","0.192684068953232","2.38298338353229e-07","1"
"32633_at","7.07338315120169","7.12769800668588","6.83977860431432","7.00141945684199","6.85834784240346","6.92335728567713","6.85535116259679","6.85510430609973","0.137529655566689","-0.118300613347015","-0.230607867080701","0.0674270710814106","0.0165625600528279","0.0191253164844492","0.980323924989192","0.129075506584538","0.927281820217924"
"32634_s_at","6.84594617549263","6.7616649334417","6.72007614159588","6.74322249020963","6.68047914870957","6.73866506501074","6.80247971581065","6.6468357078587","0.0506125258375458","-0.00193473339783612","-0.247870600997839","0.541531820883288","0.970639105467238","0.0265477181301824","1","1","1"
"32635_at","6.63313796536622","6.74976927814264","7.12585137770609","6.53547051941894","6.71101389600528","6.85471558296197","7.32136733579205","6.88209926460704","-0.181241734683114","0.551533426063322","-0.117640027446894","0.0698847478779952","9.58248607431934e-09","0.341476405742743","1","4.74427006620712e-07","1"
"32636_f_at","3.03581445820953","3.0773892535341","3.63359899799893","3.03277390690425","3.28344429653063","3.47659855004653","4.38093282910016","3.4860500061427","-0.461862266293303","0.847636536179469","-0.499703992780129","0.00685768222613689","2.39763194880293e-08","0.0187962843121623","0.248312346381391","1.04020973723838e-06","0.922184055538505"
"32637_r_at","2.47991429228454","2.47828912030854","2.54523733138713","2.4938853782101","2.49426329730182","2.45829936891814","2.48106514277959","2.62417827986744","-0.0151199916691701","0.0260624422901801","0.0785211936248214","0.869708531933017","0.657768189343327","0.505840663271885","1","1","1"
"32638_s_at","3.53192094763717","3.65615982947366","4.24756499217072","3.52244416678237","3.78524238413385","3.63578472314073","4.92607082112913","3.85619110416261","-0.3112997741256","0.928236240764411","-0.425184392461724","0.0758529138753945","1.96651541850786e-08","0.0583306515841736","1","8.69098850361556e-07","1"
"32639_at","3.93563628581295","3.98900251859954","4.03489756792091","3.87784149070708","4.02316239151227","3.99369262328747","4.33222228978159","4.06794123975598","-0.144910170324206","0.204160590188643","-0.209798616161351","0.113892416969049","0.00150245443149966","0.0747879979855604","1","0.0164224544338959","1"
"32640_at","5.6504616865592","5.58838477616471","5.5597854126431","5.61237022734423","5.33283816289554","5.38502423408273","5.41052278577695","5.28137207925676","0.250311210174817","-0.00649582551734262","-0.168360896797511","0.018252669284356","0.917909169497041","0.190834326260039","0.462730822720872","1","1"
"32641_at","4.32431743359404","3.96529040376424","4.20386302357064","4.35986972992748","4.22162042936458","3.81743985247336","4.18374038694612","4.38688464945036","0.060913818155494","-0.0791672262209313","-0.0825743676049386","0.600027925951013","0.289626321668746","0.577005204913","1","1","1"
"32642_at","8.38070653399874","8.78006331179836","7.14153863789744","8.27444839758551","8.2831623111901","8.59351011425733","7.46642258974638","8.50078601107848","-0.0667810362480639","-1.02795380877251","-0.422428174657582","0.684227020754479","2.10936256740846e-09","0.0533114275100699","1","1.2844390231607e-07","1"
"32643_at","5.84827475322243","5.64663983071756","5.65341369956775","5.51138237583729","6.22666752241999","6.15911793286605","6.8640529609299","6.22476665096136","-0.703723601958068","0.221262192427621","-0.832246492164595","5.26927222332484e-05","0.0209458750217054","0.000124119556550649","0.00710226638642094","0.157718691142563","0.0456410505277267"
"32644_at","7.0618549202226","7.13079679275484","7.38357597368818","6.99323392661068","7.0950949786405","7.19519411057096","7.40433831326209","7.07901876620931","-0.0510461388516419","0.315482194043582","0.012477718843984","0.505565894553252","1.66937048050066e-06","0.897816657738745","1","4.2953401459893e-05","1"
"32645_at","5.24676296631012","4.93545736180831","5.18865970379071","5.22928373749082","5.14606509603307","4.92487577881192","5.33471205658674","5.2606216620893","-0.0165277060302673","0.0652718490171273","-0.24675022307308","0.915131037691694","0.510925759402897","0.2200631369203","1","1","1"
"32646_at","8.8497727158356","8.67192941509695","8.49375849441824","8.73937289447483","8.68632644227521","8.40361476607516","8.37503353193078","8.72273303282188","0.141781436680649","-0.333653565880899","-0.0447213110729212","0.207494870581695","9.55897652664909e-05","0.750591177992963","1","0.00147412962519069","1"
"32647_at","6.9670302536029","6.85782494845568","6.26635522088999","7.01885013666679","6.748709897924","6.74643898886432","6.00036186172635","6.83652588954914","0.194505980387889","-0.724511534455281","0.0476730034847384","0.210288808839179","2.05728854368467e-07","0.806036415895013","1","6.73464162420544e-06","1"
"32648_at","5.08979023880649","5.3176600879543","5.23190339350162","5.0152288485271","4.96771492327305","5.0256214088329","5.04154239708196","4.90255326313731","0.179287644116071","0.107970314252021","0.0682856808862171","0.0419700058728146","0.053272108937644","0.524201156692141","0.758806063432965","0.339049088558775","1"
"32649_at","3.32948689857469","3.30837067642535","3.38635732159164","3.33748139836472","3.18923718812934","3.3009632415172","3.24558027817656","3.23150468842139","0.0986027246779781","0.0566067565320838","0.00052733296973928","0.286861396025231","0.33583897160893","0.996382525807332","1","1","1"
"32650_at","11.0741049886371","10.492556848873","10.685363250212","11.0287653128022","10.9011433426437","10.3942559817857","10.4020273656795","10.9276438522423","0.163929964543253","-0.443928857694688","0.110374238539041","0.137640051555876","1.70532382847329e-06","0.423723841358712","1","4.37595799481204e-05","1"
"32651_at","5.93767372986623","5.92057793937451","5.93504659151902","5.93261409737818","5.9374100642038","5.94933806441185","5.84159135542803","5.98395183056774","0.0034052608816264","-0.0492229235614867","0.0931915704285506","0.97202031534922","0.429535038298398","0.454213181591166","1","1","1"
"32652_g_at","8.32108344112046","7.51857084615388","7.88235513959713","8.25288776456106","8.43109699603944","7.58073479013569","8.07273638208942","8.51071574178902","-0.155096679655261","-0.398544457736683","-0.0803676875733128","0.431547572671352","0.00397050040329855","0.747474304992844","1","0.0381294885331979","1"
"32653_at","6.79620304921268","6.8564300164079","6.93042893097031","6.80081327450601","6.63273933839178","6.67524093970038","6.76609014460315","6.52760811300483","0.195549183849189","0.133788343984496","0.000875075546252546","0.0384040112955482","0.027266029151379","0.993880111084204","0.725042692275303","0.195661397140675","1"
"32654_g_at","6.8690297266484","6.78928398936142","7.12386446160557","6.99649282133593","6.46236852505057","6.38784304052786","6.83443502089213","6.72572916948631","0.342073810748617","0.313450615399364","-0.11723176088439","0.0408498599673688","0.00500581631923569","0.563887947191281","0.749243799643629","0.0466638673618144","1"
"32655_s_at","6.28033955487544","6.05664119693051","6.53254721373794","6.37014168026307","5.73841067249832","5.53477495243833","5.97789376896377","5.88341166542921","0.526294646619335","0.245845377663981","0.0127245623970493","0.000270787274992268","0.00427640579870264","0.934709816310537","0.0259647292160307","0.0407059235048662","1"
"32656_at","3.54985577053397","3.41156148080601","3.88195430219173","3.5294946271051","3.26894747265685","3.24827112472843","3.48310010160033","3.44177707891802","0.232692600683293","0.273125580300616","0.117945902714278","0.0860219144725793","0.00326190434932483","0.481368944739283","1","0.0322823692789856","1"
"32657_at","5.00583340382336","4.92941442244249","5.05690107040791","4.96130937237801","4.99320846786058","4.86100016644359","5.16376343860315","4.85311096777039","0.0205938070935172","0.110811318663559","-0.119487304158026","0.786064132205849","0.0303556360731178","0.224284096511618","1","0.213782022363209","1"
"32658_at","8.21162485768275","8.34620871727456","8.61393915049565","8.31978715733497","8.02012666611346","8.197011391901","8.10900802171914","8.14293321361253","0.255620147360449","0.245597824209292","0.313432937207212","0.00329365745786428","6.00920529567094e-05","0.00439601027023332","0.152502782660892","0.000987117410077027","0.427395492390164"
"32659_at","6.99766397470058","7.03325641534239","7.2147298866446","7.01740063262619","6.68024638301092","6.76594638218942","6.90575579076071","6.65136315027474","0.314934800769496","0.221287659846907","-0.00844349580577397","3.79205928574448e-05","1.0940237200154e-05","0.913925850296097","0.00533919128057889","0.000225687082764616","1"
"32660_at","8.1107690520945","8.32321890658499","9.07042510871225","8.03387816999491","7.90197335319274","8.18462514670265","8.97763362293651","7.91853031021791","0.138882201084207","1.01765816318076","-0.116004213126027","0.13019658891469","2.81807313827382e-14","0.313445014652252","1","9.28126261844531e-12","1"
"32661_s_at","5.42683137214461","5.43772785895801","5.70155397989654","5.33487769072091","5.30896872817998","5.40388326218843","5.79657232901836","5.4442636831807","-0.0131742752118533","0.381163104295153","-0.212880993086452","0.911035057591741","4.37310846956505e-05","0.166173099706731","1","0.000751915114546887","1"
